"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Alabama","01","1995","1995","1-4 years","1-4","Other Race","2131-1",0,1284,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","1-4 years","1-4","White","2106-3",0,77190,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","5-9 years","5-9","Black or African American","2054-5",0,48233,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","5-9 years","5-9","Other Race","2131-1",0,1764,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","5-9 years","5-9","White","2106-3",0,96112,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","10-14 years","10-14","Black or African American","2054-5",0,50641,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","10-14 years","10-14","Other Race","2131-1",0,2091,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","10-14 years","10-14","White","2106-3",0,100716,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","15-19 years","15-19","Black or African American","2054-5",Suppressed,54413,Suppressed,Suppressed
,"Alabama","01","1995","1995","15-19 years","15-19","Other Race","2131-1",0,2205,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","15-19 years","15-19","White","2106-3",0,101856,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","20-24 years","20-24","Black or African American","2054-5",Suppressed,50620,Suppressed,Suppressed
,"Alabama","01","1995","1995","20-24 years","20-24","Other Race","2131-1",0,2134,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","20-24 years","20-24","White","2106-3",0,108582,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","25-34 years","25-34","Black or African American","2054-5",0,86270,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","25-34 years","25-34","Other Race","2131-1",0,4568,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","25-34 years","25-34","White","2106-3",0,227696,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","35-44 years","35-44","Black or African American","2054-5",Suppressed,90987,Suppressed,Suppressed
,"Alabama","01","1995","1995","35-44 years","35-44","Other Race","2131-1",0,4818,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","35-44 years","35-44","White","2106-3",0,242128,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","45-54 years","45-54","Black or African American","2054-5",0,56745,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","45-54 years","45-54","Other Race","2131-1",0,3273,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","45-54 years","45-54","White","2106-3",0,205942,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","55-64 years","55-64","Black or African American","2054-5",0,40804,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","55-64 years","55-64","Other Race","2131-1",0,1544,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","55-64 years","55-64","White","2106-3",0,158470,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","65-74 years","65-74","Black or African American","2054-5",0,35990,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","65-74 years","65-74","Other Race","2131-1",0,759,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","65-74 years","65-74","White","2106-3",0,143044,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","75-84 years","75-84","Black or African American","2054-5",0,23777,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","75-84 years","75-84","Other Race","2131-1",0,279,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","75-84 years","75-84","White","2106-3",0,93288,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","85+ years","85+","Black or African American","2054-5",0,9866,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","85+ years","85+","Other Race","2131-1",0,55,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","85+ years","85+","White","2106-3",0,33562,0.00 (Unreliable),0.00%
,"Alabama","01","1995","1995","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1995","1995","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1995","1995","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1996","1996","< 1 year","1","Black or African American","2054-5",0,9562,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","< 1 year","1","Other Race","2131-1",0,334,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","< 1 year","1","White","2106-3",0,19499,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","1-4 years","1-4","Black or African American","2054-5",0,39863,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","1-4 years","1-4","Other Race","2131-1",0,1474,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","1-4 years","1-4","White","2106-3",0,76227,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","5-9 years","5-9","Black or African American","2054-5",0,49237,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","5-9 years","5-9","Other Race","2131-1",0,1748,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","5-9 years","5-9","White","2106-3",0,97096,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","10-14 years","10-14","Black or African American","2054-5",0,50118,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","10-14 years","10-14","Other Race","2131-1",0,2060,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","10-14 years","10-14","White","2106-3",0,100587,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","15-19 years","15-19","Black or African American","2054-5",0,55088,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","15-19 years","15-19","Other Race","2131-1",0,2390,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","15-19 years","15-19","White","2106-3",0,103465,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","20-24 years","20-24","Black or African American","2054-5",0,50227,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","20-24 years","20-24","Other Race","2131-1",0,2286,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","20-24 years","20-24","White","2106-3",Suppressed,103892,Suppressed,Suppressed
,"Alabama","01","1996","1996","25-34 years","25-34","Black or African American","2054-5",Suppressed,86833,Suppressed,Suppressed
,"Alabama","01","1996","1996","25-34 years","25-34","Other Race","2131-1",0,4556,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","25-34 years","25-34","White","2106-3",0,227213,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","35-44 years","35-44","Black or African American","2054-5",Suppressed,92688,Suppressed,Suppressed
,"Alabama","01","1996","1996","35-44 years","35-44","Other Race","2131-1",0,5104,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","35-44 years","35-44","White","2106-3",Suppressed,245671,Suppressed,Suppressed
,"Alabama","01","1996","1996","45-54 years","45-54","Black or African American","2054-5",0,60161,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","45-54 years","45-54","Other Race","2131-1",0,3617,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","45-54 years","45-54","White","2106-3",0,211612,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","55-64 years","55-64","Black or African American","2054-5",0,41016,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","55-64 years","55-64","Other Race","2131-1",0,1642,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","55-64 years","55-64","White","2106-3",0,159827,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","65-74 years","65-74","Black or African American","2054-5",0,36009,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","65-74 years","65-74","Other Race","2131-1",0,793,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","65-74 years","65-74","White","2106-3",0,143086,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","75-84 years","75-84","Black or African American","2054-5",0,23772,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","75-84 years","75-84","Other Race","2131-1",0,283,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","75-84 years","75-84","White","2106-3",0,94929,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","85+ years","85+","Black or African American","2054-5",0,10112,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","85+ years","85+","Other Race","2131-1",0,58,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","85+ years","85+","White","2106-3",0,34517,0.00 (Unreliable),0.00%
,"Alabama","01","1996","1996","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1996","1996","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1996","1996","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1997","1997","< 1 year","1","Black or African American","2054-5",0,9858,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","< 1 year","1","Other Race","2131-1",0,307,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","< 1 year","1","White","2106-3",0,19805,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","1-4 years","1-4","Black or African American","2054-5",0,39327,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","1-4 years","1-4","Other Race","2131-1",0,1582,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","1-4 years","1-4","White","2106-3",0,75926,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","5-9 years","5-9","Black or African American","2054-5",0,50834,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","5-9 years","5-9","Other Race","2131-1",0,1828,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","5-9 years","5-9","White","2106-3",0,99148,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","10-14 years","10-14","Black or African American","2054-5",0,50171,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","10-14 years","10-14","Other Race","2131-1",0,2046,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","10-14 years","10-14","White","2106-3",0,101272,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","15-19 years","15-19","Black or African American","2054-5",Suppressed,55618,Suppressed,Suppressed
,"Alabama","01","1997","1997","15-19 years","15-19","Other Race","2131-1",0,2442,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","15-19 years","15-19","White","2106-3",0,104132,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","20-24 years","20-24","Black or African American","2054-5",0,50289,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","20-24 years","20-24","Other Race","2131-1",0,2244,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","20-24 years","20-24","White","2106-3",0,101635,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","25-34 years","25-34","Black or African American","2054-5",Suppressed,87029,Suppressed,Suppressed
,"Alabama","01","1997","1997","25-34 years","25-34","Other Race","2131-1",0,4817,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","25-34 years","25-34","White","2106-3",Suppressed,223934,Suppressed,Suppressed
,"Alabama","01","1997","1997","35-44 years","35-44","Black or African American","2054-5",0,94034,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","35-44 years","35-44","Other Race","2131-1",0,5137,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","35-44 years","35-44","White","2106-3",0,247626,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","45-54 years","45-54","Black or African American","2054-5",Suppressed,64074,Suppressed,Suppressed
,"Alabama","01","1997","1997","45-54 years","45-54","Other Race","2131-1",0,3805,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","45-54 years","45-54","White","2106-3",0,216474,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","55-64 years","55-64","Black or African American","2054-5",0,41406,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","55-64 years","55-64","Other Race","2131-1",0,1791,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","55-64 years","55-64","White","2106-3",0,161863,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","65-74 years","65-74","Black or African American","2054-5",0,35969,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","65-74 years","65-74","Other Race","2131-1",0,838,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","65-74 years","65-74","White","2106-3",0,142427,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","75-84 years","75-84","Black or African American","2054-5",0,23978,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","75-84 years","75-84","Other Race","2131-1",0,289,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","75-84 years","75-84","White","2106-3",0,96524,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","85+ years","85+","Black or African American","2054-5",0,10197,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","85+ years","85+","Other Race","2131-1",0,62,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","85+ years","85+","White","2106-3",0,35570,0.00 (Unreliable),0.00%
,"Alabama","01","1997","1997","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1997","1997","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1997","1997","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1998","1998","< 1 year","1","Black or African American","2054-5",0,9822,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","< 1 year","1","Other Race","2131-1",0,259,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","< 1 year","1","White","2106-3",0,20217,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","1-4 years","1-4","Black or African American","2054-5",0,38452,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","1-4 years","1-4","Other Race","2131-1",0,1632,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","1-4 years","1-4","White","2106-3",0,75539,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","5-9 years","5-9","Black or African American","2054-5",0,51552,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","5-9 years","5-9","Other Race","2131-1",0,1861,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","5-9 years","5-9","White","2106-3",0,99432,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","10-14 years","10-14","Black or African American","2054-5",0,49959,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","10-14 years","10-14","Other Race","2131-1",0,1997,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","10-14 years","10-14","White","2106-3",0,100854,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","15-19 years","15-19","Black or African American","2054-5",Suppressed,55753,Suppressed,Suppressed
,"Alabama","01","1998","1998","15-19 years","15-19","Other Race","2131-1",0,2476,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","15-19 years","15-19","White","2106-3",Suppressed,104459,Suppressed,Suppressed
,"Alabama","01","1998","1998","20-24 years","20-24","Black or African American","2054-5",0,50155,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","20-24 years","20-24","Other Race","2131-1",0,2333,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","20-24 years","20-24","White","2106-3",Suppressed,102122,Suppressed,Suppressed
,"Alabama","01","1998","1998","25-34 years","25-34","Black or African American","2054-5",Suppressed,87816,Suppressed,Suppressed
,"Alabama","01","1998","1998","25-34 years","25-34","Other Race","2131-1",0,4957,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","25-34 years","25-34","White","2106-3",Suppressed,220439,Suppressed,Suppressed
,"Alabama","01","1998","1998","35-44 years","35-44","Black or African American","2054-5",0,95582,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","35-44 years","35-44","Other Race","2131-1",0,5271,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","35-44 years","35-44","White","2106-3",Suppressed,250146,Suppressed,Suppressed
,"Alabama","01","1998","1998","45-54 years","45-54","Black or African American","2054-5",0,68041,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","45-54 years","45-54","Other Race","2131-1",0,4045,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","45-54 years","45-54","White","2106-3",0,220423,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","55-64 years","55-64","Black or African American","2054-5",0,42130,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","55-64 years","55-64","Other Race","2131-1",0,1920,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","55-64 years","55-64","White","2106-3",0,167810,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","65-74 years","65-74","Black or African American","2054-5",0,35811,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","65-74 years","65-74","Other Race","2131-1",0,905,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","65-74 years","65-74","White","2106-3",0,141404,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","75-84 years","75-84","Black or African American","2054-5",0,23862,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","75-84 years","75-84","Other Race","2131-1",0,302,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","75-84 years","75-84","White","2106-3",0,97174,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","85+ years","85+","Black or African American","2054-5",0,10388,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","85+ years","85+","Other Race","2131-1",0,67,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","85+ years","85+","White","2106-3",0,36330,0.00 (Unreliable),0.00%
,"Alabama","01","1998","1998","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1998","1998","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1998","1998","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1994","1994","< 1 year","1","Black or African American","2054-5",0,241,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","< 1 year","1","Other Race","2131-1",0,1367,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","< 1 year","1","White","2106-3",0,3675,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","1-4 years","1-4","Black or African American","2054-5",0,1223,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","1-4 years","1-4","Other Race","2131-1",0,5795,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","1-4 years","1-4","White","2106-3",0,14474,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","5-9 years","5-9","Black or African American","2054-5",0,1549,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","5-9 years","5-9","Other Race","2131-1",0,6577,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","5-9 years","5-9","White","2106-3",0,18614,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","10-14 years","10-14","Black or African American","2054-5",0,1242,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","10-14 years","10-14","Other Race","2131-1",0,6133,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","10-14 years","10-14","White","2106-3",0,17454,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","15-19 years","15-19","Black or African American","2054-5",0,951,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","15-19 years","15-19","Other Race","2131-1",0,4709,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","15-19 years","15-19","White","2106-3",0,14676,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","20-24 years","20-24","Black or African American","2054-5",0,958,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","20-24 years","20-24","Other Race","2131-1",0,3609,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","20-24 years","20-24","White","2106-3",0,12598,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","25-34 years","25-34","Black or African American","2054-5",0,2686,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","25-34 years","25-34","Other Race","2131-1",0,10132,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","25-34 years","25-34","White","2106-3",Suppressed,37653,Suppressed,Suppressed
,"Alaska","02","1994","1994","35-44 years","35-44","Black or African American","2054-5",0,2039,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","35-44 years","35-44","Other Race","2131-1",0,9650,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","35-44 years","35-44","White","2106-3",0,45441,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","45-54 years","45-54","Black or African American","2054-5",0,736,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","45-54 years","45-54","Other Race","2131-1",0,5575,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","45-54 years","45-54","White","2106-3",0,26905,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","55-64 years","55-64","Black or African American","2054-5",0,349,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","55-64 years","55-64","Other Race","2131-1",0,3511,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","55-64 years","55-64","White","2106-3",0,12321,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","65-74 years","65-74","Black or African American","2054-5",0,202,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","65-74 years","65-74","Other Race","2131-1",0,2187,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","65-74 years","65-74","White","2106-3",0,7156,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","75-84 years","75-84","Black or African American","2054-5",0,78,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","75-84 years","75-84","Other Race","2131-1",0,903,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","75-84 years","75-84","White","2106-3",0,3026,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","85+ years","85+","Black or African American","2054-5",0,20,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","85+ years","85+","Other Race","2131-1",0,237,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","85+ years","85+","White","2106-3",0,888,0.00 (Unreliable),0.00%
,"Alaska","02","1994","1994","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1994","1994","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1994","1994","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
