Gender Pay Gap,Poverty,Unemployment,Uninsured Women,WIC Shortfall,Voter Abstainment,Inadequate Prenatal Care,No Cancer Screen,Maternity Care Desert,Maternity Practices Score,No Postpartum Visit,No Preventative,Patients Per Doctor,Unintended Pregnancy,Maternal Mortality,Postpartum Depression,Smoking During Pregnancy
-0.5319082146611669,-0.7854863012990364,1.6382112825768878,-0.840415110637305,0.6103460824373479,0.3721088668749634,-1.5588432797969605,0.2825682305119731,-0.8910444617613698,-1.1984474441836075,-1.8845388892060033,-0.7621082838956649,-1.5222855693296122,-1.0837206181782386,-1.1401419404132094,-0.3842910912189856,-1.015581980657885
-1.0610712652751775,-0.7854863012990364,0.021959936763766143,-0.9067004708590318,0.34389835703943494,0.3721088668749634,-1.2333240012884668,0.9198049567755,-0.8910444617613698,-1.1984474441836075,-1.5908002874473028,-1.483991680854352,-1.1295514497606656,-0.9834283668864772,-1.1401419404132094,-1.0209086355664794,-1.1175280169050485
-0.9167540696531769,-0.5518088891098326,-0.05885263052689037,-0.6636541500460331,0.34389835703943494,0.392089809921168,-1.4439541226763175,0.9198049567755,-0.8910444617613698,-1.1984474441836075,-1.2970616856886021,-1.483991680854352,-1.162100641333792,-0.8831361155947157,-1.061498361051152,-1.657526179913973,-1.1685010350286305
-0.9167540696531769,0.032384641363177265,0.9108981769609827,-0.6636541500460331,0.44078843900231224,0.03243283508949196,0.949569984003783,-1.5397052147679369,-0.8910444617613698,-0.4486112422121125,0.9353516876775234,-0.986141062262155,-0.37406479392126835,0.5563526676517393,-0.7076022539218936,0.07870348648828222,0.5900680902349413
-0.5319082146611669,-0.5518088891098326,-0.05885263052689037,-0.48689318945476173,0.7859593559950638,0.03243283508949196,0.22193865557303263,-0.7839648166027717,-0.8910444617613698,-0.5423407674585494,-0.043776984851478844,-0.986141062262155,-0.37406479392126835,0.7687362586225284,-0.7076022539218936,-0.9630343133530707,0.6410411083585235
-0.8085161729366737,-0.47391641838009757,0.34521020592639,-0.6636541500460336,1.1311302729878154,-0.20733848146495965,-0.2567661657629873,-0.028224418437606175,-0.8910444617613698,-0.6360702927049863,0.8178562469740449,-0.36382778902190865,-0.37406479392126835,0.6625444631371342,-0.7076022539218936,-0.8858685504018596,0.15679743618449632
-1.0851241312121804,-0.3960239476503632,0.7492730423796704,-0.840415110637305,0.3560096172847948,-0.20733848146495965,-0.2567661657629873,0.7275159797275588,-0.8910444617613698,-1.4796360199229182,0.9353516876775234,-0.36382778902190865,-0.46195072699790013,0.3439690766809511,-0.7076022539218936,-1.233114483682311,-0.3019597269277398
-0.48380248278716864,-1.3307335964071791,-0.30129033239885844,-0.5973687898243065,-0.7097812843068594,-0.20733848146495965,-0.02698785152169718,1.4832563778927244,-0.8910444617613698,-2.3232017471408497,0.42620477796244405,-0.7621082838956649,0.08820724176261954,-0.10439628203515806,-0.7076022539218936,-0.9630343133530707,-0.8116899081635577
-1.4940228521411856,-0.7854863012990364,-0.947790870724107,-0.33222734893739875,-0.7097812843068594,-0.4071479119270022,-0.3716553228836303,1.4832563778927244,-0.8910444617613698,-2.3232017471408497,0.4653699248636019,-0.7621082838956649,0.06816037924873816,-0.10439628203515806,-0.7076022539218936,-0.8858685504018596,-0.8881494353489305
-1.0851241312121804,0.1881695828226467,0.5068353405077023,1.9214748986013153,-0.49177859989038425,0.5119754681983938,1.0644591411244295,-1.3340007276933954,-0.7303070294436325,-0.07369314122636503,0.3087093372589656,-0.3389352580922967,0.8093416218672606,1.6536678876674806,-0.026024566117395273,0.04012060501267669,-0.48036529036027614
-0.604066812472171,-0.08445406473142429,-0.13966519781754616,1.9214748986013153,-0.11632953228423422,0.5119754681983938,1.0644591411244295,-0.6811125730655014,-0.7303070294436325,-0.07369314122636503,0.3087093372589656,0.1340228295702884,0.8093416218672606,1.6536678876674806,-0.026024566117395273,0.04012060501267669,-0.5823113266074398
-0.5679875135666689,0.07133087672804445,0.3048039222810621,1.722618817936135,0.25911953532191667,0.8716324430300698,1.715497698141414,-0.028224418437607444,-0.7303070294436325,-0.07369314122636503,0.3087093372589656,0.08423776771107243,0.6026145644381192,1.158106175402307,-0.026024566117395273,1.0818584048540296,-0.6842573628546033
-0.5319082146611669,0.2271158181875139,0.7492730423796704,1.523762737270954,0.2712307955672766,0.8716324430300698,2.289943483744638,0.6246637361902878,-0.7303070294436325,-0.26115219171923876,0.29565428829191226,0.08423776771107243,0.4460296860962728,1.158106175402307,-0.026024566117395273,0.464532301244339,-0.8881494353489305
-1.0610712652751775,0.11027711209291233,-0.5437280342708266,1.0597652157188655,-0.11632953228423422,0.8716324430300698,2.34738806230496,1.2775518908181818,-0.7303070294436325,-0.4486112422121125,0.2825992393248541,0.059345236781460455,0.7168936382109096,1.158106175402307,-0.026024566117395273,-0.15279380236535167,-1.0410684897196758
-1.1332298630861786,0.032384641363177265,-0.4629154669801708,1.1039554558666835,-0.11632953228423422,1.0514609304459077,2.0410169766499084,1.2775518908181818,-0.7303070294436325,-0.4486112422121125,0.26954419035780147,0.5074107935144362,0.6782417917433402,1.158106175402307,0.026404486790642837,-0.7701199059750423,-1.1685010350286305
0.045360567826843265,0.4607932303767177,0.18358507134507845,2.0540456190447687,0.5134560004744706,-0.20733848146495965,0.4134205841074406,-1.6738603150339428,-0.01591844136479996,1.4259792627166248,0.11288360275316513,0.009560174922239153,0.018792838549486848,1.2289007057259034,1.0225564920433707,0.2716178938663106,-0.5058517994220669
0.045360567826843265,0.14922334745777951,0.10277250405442194,1.9435700186752238,1.0766296018836965,-0.20733848146495965,0.18364226986615118,-1.1059370572411844,-0.01591844136479996,1.238520212223751,-0.5529238945665582,0.6567659790920974,0.018792838549486848,0.5327544908772077,1.0225564920433707,0.6188638271467618,-0.5568248175456487
-0.2312473904486601,0.26606205355238105,0.3856164895717186,1.7889041781578612,1.6398032032929224,-0.20733848146495965,0.3559760055471187,-0.538013799448428,-0.01591844136479996,1.0510611617308774,0.34787448416012207,0.33316307700717096,-0.06746063821939224,-0.11619537042242384,1.0225564920433707,-1.657526179913973,-0.5568248175456487
-0.5078553487241677,0.38290075964698334,0.6684604750890146,1.6342383376404988,1.2764653959321315,-0.30724319669598094,0.12619769130582864,0.02990945834432949,-0.01591844136479996,0.7698725859915668,-0.23960271935727928,0.33316307700717096,-0.11398740992044767,-0.02180266332429594,1.0225564920433707,-0.9244514318774651,-0.735230380978185
-0.1711152256061589,0.14922334745777951,-0.3821028996895143,1.4574773770492269,1.2280203549506927,-0.14739565232634746,0.3559760055471187,0.597832716137087,-0.01591844136479996,0.4886840102522562,0.034553308950843145,0.38294813886638696,0.149405246228076,-1.0778210739846055,1.0225564920433707,-0.8279942281884509,-0.9136359444107214
-0.48380248278716864,0.4607932303767177,-0.22047776510820194,1.214431056236228,1.2280203549506927,-0.14739565232634746,0.20279046271959358,0.597832716137087,-0.01591844136479996,0.4886840102522562,0.3087093372589656,0.6816585100217067,0.03841272811494058,-2.133839484644915,0.7997330171842075,-0.7315370244994368,-1.0665549987814666
-0.3154324212281638,-1.3696798317720462,-0.6245406015614827,-1.2381272719676661,-0.5765574216079025,1.151365645676929,2.3090916765980807,-1.566536234821138,-0.8910444617613698,2.3632745151809935,-1.1404010980839596,-1.0857111859805924,-0.7185352693135141,-0.5999579943003313,-1.0746056242781612,-0.6929541430238313,-0.8626629262871396
-1.5421285840151868,-1.2917873610423118,-0.6245406015614827,-0.9508907110068497,-0.5765574216079025,1.151365645676929,2.4814254122790462,-0.7884366532783049,-0.8910444617613698,1.7071678384559354,-1.1404010980839596,-1.0857111859805924,-0.7185352693135141,-0.5999579943003313,-1.0746056242781612,-0.6929541430238313,-1.0665549987814666
-0.5679875135666689,-0.8049594189814704,0.9108981769609827,-1.1607943517089847,-0.5765574216079025,1.151365645676929,3.132463969296034,-0.01033707173547183,-0.8910444617613698,1.0510611617308774,-0.1612724255549573,-0.5380755055291739,-0.8829480549433429,-0.2695835194568823,-1.0746056242781612,0.31020077534191615,-1.1430145259668394
